episode,episode_return,episode_steps,epsilon,loss,buffer_size,delivered,dropped,energy,depletion_events
293,-8.41900000000004,35,0.3640066666666667,0.9740501493215561,10043,27,0,8.01899999999988,8
294,-68.71600000000005,32,0.3619800000000001,1.2741562873125076,10075,24,1,8.015999999999893,8
295,-63.02699999999999,32,0.35995333333333335,1.016665406525135,10107,24,1,8.026999999999878,8
296,-33.037999999999954,34,0.3578,1.2802439398235745,10141,26,1,8.037999999999878,8
297,-3.012000000000029,35,0.35558333333333336,1.1243837707572513,10176,27,0,8.011999999999862,8
298,-17.993000000000052,36,0.3533033333333334,1.0821003119150798,10212,28,2,7.992999999999866,8
299,-48.01200000000003,33,0.3512133333333334,1.0573064759373665,10245,25,1,8.011999999999874,8
300,-63.007,33,0.34912333333333334,0.7952217496931553,10278,25,2,8.00699999999986,8
301,-3.0370000000000346,35,0.3469066666666667,0.8848849270078871,10313,27,0,8.036999999999907,8
302,-23.293999999999983,35,0.34469000000000005,1.0314160585403442,10348,27,1,7.993999999999882,8
303,-17.94300000000007,35,0.3424733333333333,1.0904221311211586,10383,27,1,7.942999999999888,8
304,-197.98200000000003,30,0.3405733333333333,0.9966205954551697,10413,22,8,7.981999999999868,8
305,-113.32399999999997,32,0.33854666666666666,1.059432178735733,10445,24,4,8.023999999999873,8
306,-48.021000000000015,34,0.3363933333333333,0.8696250319480896,10479,26,2,8.020999999999901,8
307,-18.02400000000013,37,0.33405000000000007,0.9425528168678283,10516,28,2,8.023999999999868,8
308,-108.01000000000008,30,0.33215000000000006,0.7720382852213723,10546,22,2,8.009999999999877,8
309,11.970999999999961,37,0.3298066666666667,0.9709996647304959,10583,29,1,8.028999999999893,8
310,-78.00299999999999,34,0.32765333333333335,0.9593979087140825,10617,26,4,8.002999999999876,8
311,-143.52000000000007,31,0.32569000000000004,0.8505504317581654,10648,23,5,8.019999999999873,8
312,-47.98999999999993,34,0.3235366666666667,1.059925191104412,10682,26,2,7.989999999999905,8
313,-18.025000000000055,36,0.32125666666666663,0.885872827635871,10718,28,2,8.024999999999864,8
314,-62.93099999999998,31,0.3192933333333333,0.9419747143983841,10749,23,0,7.930999999999876,8
315,-33.04099999999994,33,0.3172033333333334,1.0576044917106628,10782,25,0,8.040999999999894,8
316,26.983000000000004,37,0.31486000000000003,1.0219269096851349,10819,29,0,8.016999999999873,8
317,-32.99599999999998,33,0.31277,0.9678810569975111,10852,25,0,7.995999999999874,8
318,-3.0119999999998868,35,0.31055333333333335,0.9492195397615433,10887,27,0,8.011999999999876,8
319,11.997999999999934,36,0.3082733333333334,0.9819921188884311,10923,28,0,8.001999999999873,8
320,11.981000000000023,36,0.30599333333333334,1.0285433067215815,10959,28,0,8.01899999999987,8
321,12.001999999999953,36,0.3037133333333334,0.7695063153902689,10995,28,0,7.9979999999998865,8
322,11.977999999999923,37,0.30137,1.1222717463970184,11032,29,1,8.021999999999867,8
323,-33.00599999999999,33,0.29928,0.9858729094266891,11065,25,0,8.005999999999874,8
324,-92.99200000000005,31,0.2973166666666667,1.0691338926553726,11096,23,2,7.991999999999873,8
325,-93.00800000000001,30,0.29541666666666666,0.9930893906525203,11126,22,1,8.00799999999987,8
326,-3.0190000000000055,35,0.2932,0.9577821261352963,11161,27,0,8.01899999999987,8
327,-84.66999999999999,30,0.2913,0.7362958788871765,11191,22,0,7.9699999999998745,8
328,-123.012,30,0.2894,0.8023797199130058,11221,22,3,8.011999999999873,8
329,26.97799999999998,37,0.28705666666666674,0.9230690830283694,11258,29,0,8.021999999999906,8
330,-2.956999999999944,35,0.28484,0.9238244493802389,11293,27,0,7.95699999999993,8
331,-18.00999999999999,37,0.28249666666666673,0.8346450063917372,11330,29,3,8.00999999999987,8
332,56.996000000000066,39,0.28002666666666665,0.902636194229126,11369,31,0,8.003999999999873,8
333,-128.2000000000001,35,0.27781,0.8493146598339081,11404,25,6,7.999999999999875,8
334,27.00399999999985,37,0.27546666666666664,0.9910457928975424,11441,29,0,7.99599999999988,8
335,-63.00999999999999,32,0.27344,0.8634617254137993,11473,24,1,8.009999999999899,8
336,-48.00600000000003,34,0.2712866666666667,0.8718854635953903,11507,26,2,8.005999999999869,8
337,-63.01000000000002,34,0.26913333333333334,0.7872704830434587,11541,25,2,8.009999999999874,8
338,71.98800000000003,40,0.26660000000000006,1.1657872319221496,11581,32,0,8.011999999999874,8
339,-17.984000000000037,35,0.2643833333333334,0.9361227817005582,11616,27,1,7.983999999999944,8
340,-77.99200000000002,33,0.2622933333333334,0.991553895175457,11649,25,3,7.991999999999872,8
341,41.98199999999997,38,0.2598866666666667,0.9816798633999295,11687,30,0,8.017999999999875,8
342,-39.692999999999984,33,0.2577966666666667,0.91856892241372,11720,25,0,7.992999999999874,8
343,-33.01600000000002,36,0.2555166666666667,0.8109295500649346,11756,28,3,8.015999999999865,8
344,-78.0150000000001,31,0.2535533333333334,1.0061618770871843,11787,23,1,8.014999999999871,8
345,-17.967000000000127,35,0.25133666666666665,1.0036016371515062,11822,27,1,7.966999999999873,8
346,-153.00900000000004,35,0.24912,1.0170295503404405,11857,27,10,8.008999999999864,8
347,-78.01099999999994,34,0.24696666666666678,0.8218181431293488,11891,26,4,8.01099999999988,8
348,-78.01099999999998,33,0.24487666666666663,1.0398748450809054,11924,25,3,8.01099999999988,8
349,-77.92499999999998,33,0.2427866666666667,0.844846710562706,11957,24,2,7.9249999999998755,8
350,-32.99500000000006,34,0.24063333333333337,0.9630590304732323,11991,26,1,7.9949999999999415,8
351,-33.00799999999998,33,0.23854333333333333,1.1802172859509785,12024,25,0,8.007999999999885,8
352,-3.0120000000000857,35,0.2363266666666668,1.1398258209228516,12059,27,0,8.011999999999874,8
353,-84.18,31,0.23436333333333337,1.0474788546562195,12090,23,1,7.979999999999875,8
354,11.964999999999975,36,0.2320833333333333,0.8573802245987786,12126,28,0,8.034999999999886,8
355,42.00699999999998,38,0.22967666666666675,1.152950644493103,12164,30,0,7.992999999999889,8
356,-18.009999999999962,34,0.2275233333333333,1.065187692642212,12198,26,0,8.009999999999872,8
357,-3.02800000000002,35,0.22530666666666666,0.9623027841250101,12233,27,0,8.02799999999992,8
358,-93.00599999999994,30,0.22340666666666664,0.865390053817204,12263,22,1,8.005999999999874,8
359,-17.89400000000004,34,0.2212533333333334,1.0052972700860765,12297,26,0,7.893999999999876,8
360,-108.02600000000001,32,0.21922666666666668,1.006525069475174,12329,24,4,8.025999999999872,8
361,-47.976000000000056,33,0.21713666666666676,1.0690961703658104,12362,25,1,7.975999999999888,8
362,-18.016999999999967,34,0.2149833333333333,0.9110993776056502,12396,26,0,8.016999999999884,8
363,-17.99599999999998,34,0.21283000000000007,0.8430790156126022,12430,26,0,7.995999999999874,8
364,-112.41200000000006,30,0.21093000000000006,1.0107040628790855,12460,22,1,8.011999999999874,8
365,-62.959000000000046,33,0.20884000000000003,0.9639485776424408,12493,25,2,7.958999999999875,8
366,-23.618000000000052,40,0.20630666666666664,0.8015652865171432,12533,29,3,8.017999999999875,8
367,-48.03200000000004,33,0.2042166666666667,0.8758704289793968,12566,25,1,8.031999999999869,8
368,-62.99199999999996,31,0.2022533333333334,0.7941135056316853,12597,23,0,7.991999999999875,8
369,-123.02299999999997,33,0.20016333333333336,1.0364911630749702,12630,24,5,8.022999999999879,8
370,-63.00200000000006,33,0.19807333333333343,0.7312058955430984,12663,25,2,8.001999999999875,8
371,41.97999999999993,38,0.19566666666666666,0.8338804572820664,12701,30,0,8.01999999999986,8
372,-48.03500000000011,33,0.19357666666666673,1.0538748875260353,12734,25,1,8.034999999999874,8
373,-83.614,31,0.1916133333333334,0.8536471128463745,12765,23,1,8.013999999999898,8
374,-3.034000000000063,36,0.18933333333333335,0.7569506863753,12801,28,1,8.033999999999903,8
375,-32.942000000000014,35,0.1871166666666667,0.8687453203731113,12836,26,1,7.941999999999906,8
376,-153.00399999999996,30,0.1852166666666667,1.003334173134395,12866,22,5,8.003999999999865,8
377,-3.0189999999999486,36,0.18293666666666675,1.0664180053604975,12902,28,1,8.018999999999865,8
378,-18.03,34,0.1807833333333334,0.8300566871960958,12936,26,0,8.029999999999895,8
379,-3.010999999999939,35,0.17856666666666665,1.0862980410456657,12971,27,0,8.010999999999864,8
380,-3.014999999999958,35,0.17635,0.9098585777812533,13006,27,0,8.014999999999892,8
381,-48.02600000000004,34,0.17419666666666678,1.084597607453664,13040,26,2,8.025999999999874,8
382,-32.99699999999997,35,0.17198000000000002,1.0927921459078789,13075,27,2,7.996999999999865,8
383,-17.99899999999998,35,0.16976333333333338,1.0289009677039251,13110,27,1,7.998999999999864,8
384,-47.99400000000003,33,0.16767333333333334,1.0474258288741112,13143,25,1,7.993999999999874,8
385,-108.03500000000003,34,0.1655200000000001,0.9963619510332743,13177,26,6,8.034999999999862,8
386,-3.0250000000000625,35,0.16330333333333336,0.8345998194482591,13212,27,0,8.02499999999987,8
387,-108.025,30,0.16140333333333334,0.9841880798339844,13242,22,2,8.024999999999867,8
388,-83.19200000000004,31,0.15944000000000003,0.8322435840964317,13273,23,1,7.991999999999871,8
389,-62.997000000000014,33,0.15735,1.0374712944030762,13306,25,2,7.99699999999984,8
390,11.973999999999947,37,0.15500666666666674,0.9018864201174842,13343,29,1,8.025999999999879,8
391,-90.72199999999995,33,0.1529166666666667,0.9533889161215888,13376,25,3,8.021999999999874,8
392,-93.02400000000002,31,0.15095333333333338,0.8521016240119934,13407,23,2,8.023999999999866,8
393,-3.004000000000019,35,0.14873666666666674,0.8545480569203695,13442,27,0,8.003999999999875,8
394,-3.010000000000005,35,0.1465200000000001,0.9838655657238431,13477,27,0,8.00999999999989,8
395,-18.021000000000086,35,0.14430333333333334,0.9070138567023807,13512,27,1,8.020999999999885,8
396,12.01300000000009,36,0.1420233333333334,0.8782699174351163,13548,28,0,7.986999999999953,8
397,-33.02199999999995,33,0.13993333333333335,0.9712519198656082,13581,25,0,8.021999999999872,8
398,-63.031000000000006,31,0.13797000000000004,0.7180622704327106,13612,23,0,8.030999999999867,8
399,-32.99899999999997,34,0.1358166666666667,1.142005831003189,13646,26,1,7.998999999999868,8
400,-18.019999999999897,36,0.13353666666666664,0.9031620091862149,13682,28,2,8.019999999999916,8
401,-48.00799999999997,33,0.1314466666666667,0.8208413422107697,13715,25,1,8.007999999999896,8
402,-77.99799999999999,34,0.12929333333333337,0.8696749210357666,13749,26,4,7.997999999999859,8
403,-93.01100000000007,33,0.12720333333333345,0.8106105700135231,13782,25,4,8.010999999999857,8
404,-33.04299999999996,34,0.12505,0.8461122976409065,13816,26,1,8.042999999999866,8
405,-18.03500000000004,34,0.12289666666666665,0.9186895191669464,13850,26,0,8.034999999999895,8
406,-18.01299999999995,35,0.12068000000000001,0.8533304598596361,13885,27,1,8.012999999999863,8
407,-48.01600000000002,38,0.11827333333333334,0.799155486954583,13923,30,6,8.01599999999988,8
408,-18.03500000000011,35,0.1160566666666667,0.7941486040751139,13958,27,1,8.034999999999874,8
409,-137.99000000000007,34,0.11390333333333336,0.8583823906050788,13992,25,7,7.989999999999868,8
410,-138.04000000000002,30,0.11200333333333345,1.257727129118783,14022,22,4,8.039999999999914,8
411,-33.00200000000018,33,0.10991333333333342,1.1083380356431007,14055,25,0,8.001999999999889,8
412,-24.581000000000046,36,0.10763333333333336,0.8174828423394097,14091,27,1,7.980999999999883,8
413,-33.02499999999996,33,0.10554333333333332,0.881282283200158,14124,25,0,8.024999999999869,8
414,-92.96999999999997,33,0.1034533333333334,0.8523995578289032,14157,25,4,7.969999999999874,8
415,-193.62599999999995,32,0.10142666666666678,0.6578647270798683,14189,21,6,8.025999999999872,8
416,-53.710999999999956,34,0.09927333333333332,0.9014379903674126,14223,26,2,8.010999999999871,8
417,-113.6,31,0.09731000000000001,0.9546547383069992,14254,23,3,7.999999999999871,8
418,-48.015000000000015,35,0.09509333333333336,0.8221949338912964,14289,26,2,8.014999999999871,8
419,-17.949999999999932,37,0.09275000000000011,0.9337199131647745,14326,29,3,7.949999999999867,8
420,-144.40200000000002,31,0.0907866666666668,0.960545651614666,14357,23,5,8.001999999999873,8
421,-63.01700000000005,34,0.08863333333333334,0.9273808300495148,14391,26,3,8.016999999999868,8
422,-98.10100000000011,31,0.08667000000000002,0.8866649270057678,14422,23,2,8.000999999999875,8
423,-123.02600000000004,34,0.08451666666666668,1.022315760453542,14456,24,5,8.025999999999868,8
424,-33.01799999999995,34,0.08236333333333334,1.0205019935965538,14490,26,1,8.01799999999987,8
425,-78.01400000000001,32,0.08033666666666672,0.8533748909831047,14522,24,2,8.013999999999873,8
426,-33.01799999999997,34,0.07818333333333338,0.9382513496610854,14556,26,1,8.01799999999987,8
427,27.00100000000002,39,0.07571333333333341,0.958883888191647,14595,30,1,7.998999999999867,8
428,-53.221000000000004,35,0.07349666666666677,0.9790056347846985,14630,27,3,7.920999999999873,8
429,-33.04399999999999,33,0.07140666666666662,0.8914469368755817,14663,25,0,8.043999999999873,8
430,-78.02600000000001,31,0.0694433333333333,0.7208147831261158,14694,23,1,8.025999999999865,8
431,-33.014999999999986,34,0.06729000000000007,0.9626017875141568,14728,26,1,8.014999999999874,8
432,-78.02500000000006,38,0.0648833333333334,0.8536993198924594,14766,29,7,8.024999999999883,8
433,-77.97799999999992,34,0.06273000000000006,0.7049988673792945,14800,26,4,7.97799999999986,8
434,-113.30499999999995,32,0.06070333333333333,0.7760271206498146,14832,24,4,8.004999999999875,8
435,-23.70900000000006,34,0.0585500000000001,1.066769227385521,14866,26,0,8.008999999999896,8
436,-24.62000000000002,36,0.05627000000000004,0.8603976037767198,14902,28,2,7.919999999999856,8
437,-83.10700000000006,33,0.054180000000000006,0.887119747698307,14935,25,3,8.006999999999874,8
438,26.98199999999997,37,0.05183666666666675,0.8408205419778824,14972,29,0,8.017999999999887,8
439,56.99100000000004,39,0.05,1.0092694262663524,15011,31,0,8.008999999999912,8
440,26.983000000000075,38,0.05,1.0687199532985687,15049,30,1,8.016999999999872,8
441,-53.127999999999986,32,0.05,0.8444480858743191,15081,24,0,8.02799999999987,8
442,-78.01200000000003,32,0.05,0.8331496566534042,15113,24,2,8.011999999999928,8
443,-18.020999999999944,35,0.05,0.9133736358748542,15148,27,1,8.020999999999878,8
444,-48.024000000000115,33,0.05,0.9175576493144035,15181,25,1,8.023999999999889,8
445,-93.01600000000002,33,0.05,0.8410083614289761,15214,25,4,8.01599999999987,8
446,-18.025000000000027,38,0.05,0.8079262197017669,15252,29,3,8.024999999999906,8
447,-48.003000000000036,36,0.05,1.0066214568085141,15288,28,4,8.002999999999876,8
448,-47.89200000000004,34,0.05,0.828877430409193,15322,25,1,7.891999999999869,8
449,-47.98200000000003,32,0.05,0.8389041945338249,15354,24,0,7.98199999999989,8
450,-33.00700000000001,33,0.05,0.97410012409091,15387,25,0,8.006999999999907,8
451,56.98199999999991,39,0.05,0.8834362864494324,15426,31,0,8.017999999999883,8
452,26.97999999999996,37,0.05,0.753581272231208,15463,29,0,8.019999999999882,8
453,41.96599999999995,38,0.05,0.7717310905456543,15501,30,0,8.03399999999988,8
454,-33.028999999999954,34,0.05,0.9149575755000114,15535,26,1,8.028999999999874,8
455,-54.113000000000085,34,0.05,0.8831262191136678,15569,26,2,8.012999999999936,8
456,-47.98900000000003,35,0.05,0.8055469658639696,15604,26,2,7.988999999999896,8
457,-48.031000000000006,34,0.05,0.9032159671187401,15638,26,2,8.030999999999873,8
458,-18.016999999999996,34,0.05,0.9704819255405002,15672,26,0,8.016999999999909,8
459,-33.045000000000016,34,0.05,0.8302234150469303,15706,26,1,8.044999999999872,8
460,-138.014,32,0.05,0.8712319433689117,15738,23,5,8.013999999999873,8
461,-2.9420000000000357,35,0.05,0.8566721280415853,15773,27,0,7.941999999999874,8
462,-47.972,33,0.05,0.9522183202207088,15806,25,1,7.9719999999998645,8
463,-204.009,30,0.05,0.8700504973530769,15836,22,8,8.008999999999865,8
464,-62.99600000000008,32,0.05,0.962264746427536,15868,24,1,7.995999999999872,8
465,-93.02400000000002,31,0.05,0.8995004551751273,15899,23,2,8.023999999999877,8
466,-24.224999999999923,34,0.05,1.038883947663837,15933,26,0,8.02499999999991,8
467,-2.950999999999979,37,0.05,0.8254923820495605,15970,29,2,7.950999999999871,8
468,-32.98000000000002,35,0.05,0.9601857198609246,16005,27,2,7.979999999999871,8
469,-69.49400000000011,34,0.05,1.1145840510725975,16039,26,3,7.993999999999873,8
470,-63.01700000000005,33,0.05,1.1692855424351163,16072,25,2,8.016999999999888,8
471,-63.04000000000002,33,0.05,0.9920097142457962,16105,25,2,8.039999999999873,8
472,-78.01599999999992,36,0.05,1.0248451166682773,16141,28,6,8.015999999999874,8
473,-107.94099999999997,30,0.05,0.8828294277191162,16171,22,2,7.9409999999998755,8
474,11.990999999999929,36,0.05,0.8945125208960639,16207,28,0,8.008999999999874,8
475,71.983,40,0.05,1.0097478389739991,16247,32,0,8.016999999999888,8
476,-18.019000000000062,34,0.05,0.8491778837309943,16281,26,0,8.018999999999881,8
477,-78.02700000000004,31,0.05,0.8551574051380157,16312,23,1,8.026999999999873,8
478,-18.00200000000008,34,0.05,0.9785254523158073,16346,26,0,8.001999999999883,8
479,-78.025,33,0.05,0.8317906819283962,16379,25,3,8.024999999999922,8
480,-33.00700000000003,33,0.05,1.0022247499889798,16412,25,0,8.006999999999897,8
481,-18.020999999999958,35,0.05,0.7950426116585732,16447,27,1,8.020999999999885,8
482,11.987000000000002,36,0.05,1.2188317510816786,16483,28,0,8.012999999999874,8
483,-2.9539999999999793,35,0.05,0.9248329136106703,16518,27,0,7.953999999999883,8
484,-33.00800000000005,34,0.05,0.9235307971636454,16552,26,1,8.007999999999871,8
485,-93.01999999999998,35,0.05,0.9116586074233055,16587,27,6,8.019999999999863,8
486,-168.01200000000009,34,0.05,0.979079094198015,16621,26,10,8.011999999999862,8
487,-78.017,32,0.05,0.8492817208170891,16653,24,2,8.016999999999893,8
488,-78.01399999999997,31,0.05,1.0271901339292526,16684,23,1,8.013999999999871,8
489,-108.025,34,0.05,1.0456534549593925,16718,26,6,8.024999999999869,8
490,-18.002999999999965,35,0.05,0.8661367694536845,16753,27,1,8.002999999999915,8
491,-78.018,32,0.05,0.9951257035136223,16785,24,2,8.017999999999875,8
492,-23.43100000000004,35,0.05,0.900934464401669,16820,27,1,8.030999999999873,8
493,-47.98900000000006,33,0.05,0.8865533545613289,16853,25,1,7.988999999999866,8
494,-33.013000000000034,33,0.05,0.8037918657064438,16886,25,0,8.012999999999893,8
495,-17.995000000000005,34,0.05,0.9516325990358988,16920,26,0,7.99499999999989,8
496,42.00600000000006,38,0.05,0.8541401028633118,16958,30,0,7.993999999999886,8
497,-123.01399999999994,29,0.05,0.9329788088798523,16987,21,2,8.013999999999871,8
498,-48.029000000000025,34,0.05,1.123968866136339,17021,26,2,8.028999999999874,8
499,-93.03300000000002,33,0.05,1.228382684290409,17054,25,4,8.032999999999872,8
